smiles,e_t
S=c1[nH]ncn1NCc1cccc2ccccc12,59.98550272331143
Cc1cccc(C)c1NC(=O)c1ccc(F)cc1Cl,68.75542836252157
Cn1nnc2c(N3CCNCC3)ncnc21,67.9479588282404
COC(=O)c1nc(C)n(-c2cccc(F)c2)n1,79.55325075096633
N#CC1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,74.57324043272524
COCn1ncnc1Br,77.17724064611885
O=C(O)CSC(=S)Cc1ccccc1,46.22077472340617
O=C(/C=C/c1cccs1)NC1CCCCCCC1,47.93454101291081
O=C(O)c1cccn(Cc2cccc(Cl)c2)c1=O,60.3315345926595
O=C(Nc1cccnc1)c1cc(-c2ccco2)on1,57.54159582185286
CC(C)=NOC(=O)Nc1ccc(C)cc1,76.20587970251941
N#Cc1ccsc1NC(=O)CN1CCCCC1,62.10518572773764
C[C@H](c1ccc(Cl)cc1)N1C[C@H](C(=O)O)CC1=O,77.05795280516242
NNc1ccc(N2CCOCC2)nn1,52.01596182662823
O=C(c1ccc(Cl)cc1)c1coc2cc(O)ccc12,58.14406905312527
NP(=O)(Oc1ccccc1F)Oc1ccccc1F,78.0862915290496
Nc1cnn(Cc2c(F)c(F)c(F)c(F)c2F)c1,73.33077039078273
CC(C)(C)OC(=O)N1CCCc2cccc(O)c21,76.97725953704413
COc1ccc(CN(C)CCN(C)C)cc1,75.56373100218777
NCCc1cnccc1C(F)(F)F,78.65545455339368
O=Cc1csc(-c2cccc(F)c2)n1,59.60103420968738
O=C1CCOCCN1Cc1cccc(Cl)c1F,74.34058261631361
Cc1cc(NN)nc(-c2ccc(Cl)cc2)n1,67.51061113628744
CN(C)c1nc2ccc(Cl)cc2cc1C=O,53.64191351330779
Cc1nnc(CN2CCc3ncnc(O)c3C2)s1,79.08309643500242
CCCCCCCOc1coc(CO)cc1=O,61.04898274832896
O=C(Cc1ccc(F)cc1)NCC[C@H](O)C1CC1,80.82035372771863
C[C@H](O)c1cocn1,74.24741105252507
Cc1ccccc1NC1CCCC1,73.11296158328176
CC(=O)OCc1cc2ccccc2[nH]1,69.72993092338655
Clc1ccc(CCc2nc([C@@H]3CCOC3)no2)cc1,75.41879280424756
Cc1cccc(C)c1NC(=O)N1CCCCC1,75.9312730767871
COc1ccc(S(=O)(=O)N[C@H](C)C(C)C)c(C)c1C,75.04605749861189
Fc1ncccc1-c1ccnc(Cl)n1,69.74691216542583
Cc1cnc(COc2ccc([C@@H]3CCOC3)cc2)o1,72.26163103780108
CNCc1ccc(Nc2ccccc2)nc1,73.27693408879115
CCCc1c(C(=O)O)sc2ccccc12,56.10183990520601
CCCCS(=O)(=O)c1sc(SC)nc1N,55.44678206030972
CC(C)(C)NC(=O)COc1cccc2c1CCCC2,76.84791747176186
O=C(N[C@@H]1CC[C@@H]2OCCO[C@@H]2C1)c1ccsc1,68.85615103339804
C=CC(OC(=O)CCCCC)OC(=O)CCCCC,59.77303467639073
CC(C)(Cl)C(=O)Oc1ccc(C(C)(C)C)cc1Cl,74.55091888282625
CCCC(=O)Nc1ccc(S(=O)(=O)NC(C)=O)cc1,73.9345143736964
Nc1cc(C(F)(F)F)c(Br)c(C(F)(F)F)c1,56.025099008238506
O=[N+]([O-])c1ccc(OCCC(F)(F)F)c(Br)c1,61.285402403102495
O=C(COc1ccc(F)c(Cl)c1)Nc1ccon1,72.22454604524516
c1cncc(-c2ccnc(N3CCCCC3)n2)c1,62.15467434307552
CC(=O)NCC12CC3CC(CC(C3)C1)C2,94.14503134760544
CSCC[C@@H]1CC(=O)Nc2n[nH]c(C3CCC3)c21,81.29117553334201
CSC[C@H](CCO)Nc1cc(Cl)nc(C)n1,78.57726084948452
NCCc1ccc(-n2cnnc2)cc1,76.90931573910774
Cc1cccc2c1cnn2CCC#N,66.64870469607186
CC(C)CNC(=O)c1cnn(Cc2ccccc2)c1,88.0703477768036
CCCCCNC(=S)Nc1cccc(C(=O)OC)c1,69.16818542877621
Cc1cnc(CN(C)CC(C)(C)S(C)(=O)=O)o1,73.93136941645749
CC(C)(C)OC(=O)Nc1cccc2c1NCCC2,69.77904285061062
COC(=O)c1ccc(CC(C)C)nc1Cl,70.5520916928943
COc1cccc(NC(=O)NCc2ccncc2)c1,77.71114966345895
OCC1CCN(c2cc(C3CC(O)C3)ncn2)CC1,75.25349704364027
C=CC[C@H](O)c1cccc(OC)c1,77.6527190862884
COc1ccc(-c2ccc(C(=O)O)o2)cc1Cl,54.13891762756074
Nc1[nH]ncc1C(=O)Nc1cc(F)ccc1F,76.42944737287172
Cn1ccnc1CN1CC[C@]2(CCCO2)[C@H](O)C1,84.13100848904584
N#CCN1CCC(NC(=O)C2CC2)CC1,94.87515232107532
Nc1ccnc2ccc(I)cc12,60.30562455092787
C[C@@H]1CN(C)[C@H](C)C[C@@H]1n1nc(O)cc1N,79.14286457812003
c1ccc(N2CCC(N3CCNCC3)CC2)cc1,73.34429704440078
CC(=O)C1C(=O)CCCC1=O,77.75705319299793
CC(=O)N1CCCC[C@@H]1c1cnc(N(C)C)c(C)c1,71.6273508605571
O=C(O)c1ccc(C(F)(F)F)c(F)c1,72.44815291295068
Clc1cnc(-c2ccccc2)nc1,68.18358098850479
Fc1cccc(OCCC2CCNCC2)c1,78.76774489177022
CCOc1ccccc1NC(=O)c1cccnc1Cl,63.623338283385664
Nc1c(F)cccc1OC1COC1,69.11982983565869
CNC(=O)CC(C)(C)NC,99.48324462251512
Cc1cc(Sc2cc(C)nc(Cl)n2)nc(N)n1,72.94845352883162
O=C(O)c1cnccc1-c1ccc(F)cc1,72.20428505416459
CCOC(=N)[C@](C)(F)C(=O)OCC,77.13785891686584
CCOC(=O)C/C(=C\c1ccccc1)C(C)=O,42.28717317401362
CC(=O)n1c(C)cs/c1=N/N=C/c1ccc(Cl)cc1,45.62448934388001
CC(C)c1nnc2ccc(N)cn12,49.83604998006094
Cc1nc(CN2CCC[C@H](N)C2)no1,84.73027074313902
CC(C)COC(=O)c1ccccc1C(=O)O,70.3646002515434
CC(F)(F)c1ccccc1C=O,65.2590629509848
C#C[C@H](O)CCC,84.64211797575162
Cc1csc(-n2c(C)cc(CO)c2C)n1,63.47522758887133
O=C(COc1ccccc1)Nc1cccc(Cl)c1Cl,73.70136493814654
Brc1cscc1-c1noc(C2CCC2)n1,67.56083993596407
COc1cccc(CN2CCC(C)CC2)c1OC,78.00915827403004
COc1ccc(NC(=S)/N=C/N(C)C)cc1,59.95741096244196
N/N=C/c1ccccc1O,42.16374466875025
C=Cc1c(Cl)ccc(Br)c1F,50.84554121330657
O=C1COC[C@@H]1Cc1ccccc1,77.77184420324053
CCCNCc1cc(OC)c(O)c(OC)c1,69.93511672790017
CCCCOCCCNC(=O)c1ccc(Cl)cc1,74.15615655661223
CCCCCc1ccc2c(c1)Cc1cc(O)ccc1-2,67.56711415203918
O=C(Nc1nc[nH]n1)c1cnc2ccccc2n1,55.757713665227335
CCN(CC)c1cccc(Br)c1C=O,59.7302831274658
COc1ccc(C(=O)C2(C(C)=O)CC2)cc1OC,59.599284878986296
Nc1cnn(-c2ccccc2F)n1,65.9373911939878
O=C(O)c1ccc(N2CCC(O)CC2)cc1,64.35638115719318
CCC(C)(C)NC(=O)c1cccnc1,76.65831832380721
O=C1CC[C@@H]2CN(Cc3ccccc3)C[C@H]12,78.40656392741344
CCOC[C@@H]1OCCc2cn(CCOC)nc21,83.35312337796468
CC(=O)c1cc(N)cc([N+](=O)[O-])c1,42.1233814192903
C/C=C/CC(=O)N(C/C=C/c1ccccc1)CCC,50.53903140395643
Cc1nc(-c2ccncc2)sc1-c1ccncn1,48.87687315319517
O=C(Nc1ccc(-n2cccc2)cc1)C1CC1,72.32655319177319
CCOC(=O)CNc1ccccc1C,73.66749400991597
Oc1ccccc1/C=N/c1ccc(F)cc1Cl,50.6339593410472
Cc1ccc(/C=C2/SC(=S)N(C)C2=O)o1,33.60396932492642
Cc1ccc(NC(=S)NN(C)C)cc1,76.5801720640277
C1Cc2nc(CCNC3CSCCSC3)sc2C1,62.97075959032337
CC1(C)[C@@H]2[C@@H]3O[C@@H](c4ccccc43)[C@@H]2S1(=O)=O,79.59113314728754
Nc1nc(N)c2nnsc2n1,60.1824227647797
Cc1cc(O)c(Cl)cc1-c1cnc2ccccc2c1,63.8355854993406
Oc1cc(O)cc(/C=C/c2ccccc2)c1,42.99669899455805
N#Cc1cnn(-c2cccc(C(=O)O)c2)c1N,72.96704189787945
CCOc1ccc(NS(C)(=O)=O)cc1,74.78179016861864
CSc1ccc(C(=O)N2C[C@H](C)O[C@H](C)C2)cc1,71.16922365932227
CCNc1cc(C(N)=O)ccc1F,62.00810648739613
CC(C)C1=NNC(=O)C1,64.17662470120489
CCCCCCSc1ccccn1,74.87636719876848
Cn1cc(S(C)(=O)=O)c(=O)c2cc(F)c(F)cc21,73.60493804244241
O=C(O)c1cn2cccnc2n1,57.02995230374045
CCOc1ccc(S(=O)(=O)N(CC)CC)cc1C,77.08724783120643
N[C@H](CC(=O)NC(=O)OCc1ccccc1)C(=O)O,82.48729622179546
COc1ccc2cccc(CCN)c2c1,56.867882679103005
CNCCCCOc1cccc(O)c1,79.2413670038816
COc1c(Cl)ncc(Cl)c1C=O,57.095218571633616
O=C(Nc1ccccc1F)C1CCNCC1,75.97070404179031
COC[C@H](O)CN(C)CCn1ccnc1,84.2106737204552
CSCC[C@H](O)CNC(=O)c1ccccc1,79.70342125302265
Cc1ccccc1/N=C/c1ccc(O)cc1O,52.56452565637805
CC1CC(CN)([C@H](O)c2ccccc2)C1,82.18772222603545
Fc1ccc(Sc2nc3ccccc3nc2Cl)cc1,58.03184677136084
CC1(C)C=C(c2ccc(C=O)s2)CC(C)(C)N1C=O,45.29965410473852
Oc1ccc(/C=N/NCc2ccc(Cl)cc2)cc1,41.19748307024799
CCN(Cc1cc(C2CC2)on1)Cc1ccc(C)o1,71.1338512586879
CCCCn1cc(Cl)c(COCC(F)(F)F)n1,86.3434721943064
Cc1cc(=O)c2cccc(F)c2[nH]1,72.0404758853946
Cc1ccc(C)c(NC(=O)c2cccnc2Cl)c1,62.91921903633455
C[C@H](C(=O)O)c1ccccc1Cl,75.94486460556027
Cc1cc(F)c2ncc(I)cc2c1,57.43907217089532
CCOC(=O)c1c(C)oc(-n2cccc2)c1C#N,62.85739795402932
CCO[C@@H]1COC[C@@H]1NC(=O)C(=O)c1ccco1,55.777288777033895
COC(=O)c1ccc(C#N)c(C(F)(F)F)c1,68.4179728878665
O=C(O)c1ccc(-c2ccc(Cl)cc2)cc1,64.83085860653361
O=C(/C=N/O)Nc1cccc([N+](=O)[O-])c1,55.87165287079127
CN(C)Cc1ncc(C(=O)O)cn1,57.0574359730144
NNCc1cc(F)cc(Cl)c1,64.28149097828714
CCOc1ccc(C(=S)N2CCN(CC)CC2)cc1,53.36990816916154
CCCC[C@H](CC)[C@H](O)/C(=N\O)[C@H](CC)CCCC,54.04985132737918
Cc1csc(N/N=C/c2cccnc2)n1,42.93274764167424
Cn1ccc2ccc(C(=O)Nc3cccnc3)cc21,65.06768487513425
Oc1ccc([C@@H]2CNCCO2)cc1O,74.74437394234819
CCCOc1ccc(C(=O)OCC)cc1[N+](=O)[O-],57.74616809755856
CC(C)(C)c1cccc(NN)c1,72.51575376101285
C(=N/C1=NN(c2ccccc2)CC1)\c1ccccc1,26.987225730837807
CC(C)(C)[C@@H]1CNc2ccc(F)cc2C1,68.48755065594435
O/N=C/c1ccncc1,47.45635355129644
CNC(=O)c1cc(N)cc(Br)c1,63.357278269169385
Fc1ccc(NC(=S)NC2CCCCCC2)cc1F,69.43689920342308
Cc1ccc(C(=O)Nc2ccncc2)cc1Cl,73.14591892628363
CCCNC(=O)[C@H](C)Oc1cccc(C)c1C,75.91505440392788
Clc1ccc(Oc2cn[nH]c2)cc1,75.19424282203371
Nc1nn(-c2ccccc2)c(=S)[nH]1,62.13786380921627
O=c1[nH]cc(S(=O)(=O)NC[C@@H]2C[C@H](F)CN2)c(=O)[nH]1,68.96304492178629
Cc1cc(Cl)c([N+](=O)[O-])c(=O)n1C[C@@H]1CCCO1,56.45998376183145
O=C(c1ccccc1OC(F)(F)F)N1CC(CF)C1,75.12658633842487
Cc1nnc2c(Br)cc(N)cn12,47.59992004119702
c1cc([C@@H]2CNCCCO2)[nH]n1,83.69599081217504
C=C1CCCN(C(=O)c2ccoc2)C1,76.27037206738129
C=C(C)CN1C(=O)C(=O)N(CC(=C)C)C1=O,70.13688990368307
O[C@@H]1C2C[N@@]3CC[N@@](C2)CC1(c1ccccc1)C3,81.70799167211685
O=C(O)CNC(=O)C(F)(F)F,86.72679446300253
COC(=O)c1cccc2[nH]nc(C=O)c12,65.24787762297214
CCOC(=O)Cn1c(C2CC2)nc2ccccc21,74.77450047123236
COCCSc1ccc(OC)c(C(=O)O)c1,60.01231273726574
C/C(CN1CCCCC1)=N\O,56.6533154744422
COc1ccc(Cl)cc1NC(=O)n1cc(C)cn1,72.86247335197787
Cc1[nH]c2c(CN3CCSCC3)cccc2c1C,68.95385692031458
Cn1c(=O)c(-c2ccccc2)nc2ccccc21,49.59957490283187
Cc1cccc(NC(=O)c2cc(Br)ccc2Cl)c1,66.0776742113525
Cc1ccc([N+](=O)[O-])cc1NC(=O)Cn1cnnn1,56.78687219898031
c1ccc([C@@H]2CCc3ccccc3C2)cc1,79.54639622468588
O=C(CC1=CCCCC1)Nc1ccn(CC(F)F)n1,65.22839266918712
CC[N+]1=C(C)C(C)(C)c2ccccc21,59.239313081722045
CC[C@H](C)NC(=S)N1CCN(C)CC1,66.23229261267514
C=CC[C@]1(CCC)C(=O)N=C(S)NC1=O,75.07631323833694
Cc1ccc(NS(=O)(=O)c2ccc(Cl)s2)cc1C,60.87664736943173
N[C@@H]1CCCN(c2cc3c(nn2)CCCC3)C1,61.98941714632656
CCOC(=O)C(=O)Nc1ccc([N+](=O)[O-])cc1,61.535070031245205
O=[N+]([O-])c1c(OC(Cl)(Cl)Cl)cccc1C(F)(F)F,59.75844380358976
O=C(C[C@@H]1CCc2ccccc21)N1CCCC1,80.69478484142675
CCc1ccc(CNCC/N=c2\cc[nH]cc2C)s1,55.08576054889786
O=C1CCN(c2ccc(F)cc2)CC1,70.43062978760119
Cc1ccc([C@@H]2OC(=O)c3ccccc32)cc1,77.0107518905161
CCCCCCNC(=O)[C@@H]1CCCNC1,100.60659759228412
C#Cc1cccc(NC(=O)c2ccccn2)c1,69.62569274592255
C/C=C/C(=O)[C@H](C)CC,66.08168962886997
Clc1ccc(-c2csc(N3CCOCC3)n2)cc1Cl,54.55572833340356
Cc1cc(C(=O)N(Cc2ccsc2)C2CC2)no1,67.48223976461647
CSC(=S)N1CCOCC1,58.76554678446313
CCCCNc1ccc(C(F)(F)F)cc1,71.43970046813477
O=C(c1cc(C2CCCC2)no1)N1CCCCC1,67.15908799667832
CCN1CCN(Cc2cccc(Cl)c2Cl)CC1,72.67362314478792
CC(C)CC(=O)C1=CCCC1,59.67436204685517
COc1c(F)ccc(Cl)c1OC,69.5736602203783
CC(C)C[C@H](C(=O)O)N(C)C,84.67292779721036
CCCc1ncncc1-c1nc([C@@H]2CCOC2)no1,78.69886324582242
Cc1cc(C=O)c(C)n1Nc1ccccc1,64.60279837795127
COc1cccc(-n2c(=S)[nH]c3ccsc3c2=O)c1,71.78170013606062
COc1cccnc1OC,70.59232198636722
Cc1sccc1-c1ccc(C(=O)O)s1,51.87973441140175
COc1ccc(C2(CNC(C)=O)CCCC2)cc1,78.12487650087331
CC(C)(N)CNS(=O)(=O)c1cccc(C(F)(F)F)c1,79.29202153587566
Cc1nc2ccccc2nc1Nc1cccc(Cl)c1,57.87307914277808
CC(C)(C)C(=O)Cn1nc(-c2cccs2)ccc1=O,49.17125157948091
COc1cccc(-c2nc3cc(C)cc(N)c3o2)c1,59.69542204894461
Cc1nc(Cl)nc(C)c1Br,71.6249753900769
C[C@H](OC[C@@H]1COc2ccccc2O1)C(=O)O,77.31462875880267
CCOc1ccc(Cc2nnc(N)s2)cc1,67.70717547744152
N#Cc1ccc(Cn2cccn2)cc1,73.29363753240928
Cc1cc(C)cc(NCCc2n[nH]c(C3CC3)n2)c1,73.47002098320233
Cc1cc(C(=O)Nc2nc(C(C)(C)C)cs2)no1,64.65959159699553
CCCc1cc(Cl)n2ncnc2n1,67.25539902053252
CC[C@H](C)C(=O)Nc1ccc2c(c1)C(=O)NC2=O,61.072231384459656
Cc1ccc2cc(CO)c(-c3cn[nH]c3)nc2c1,60.56026623229172
COc1ccc2cccc(CC(=O)O)c2c1,58.49743341729006
Cc1ccccc1NC(=O)c1cccc(Cl)c1,65.79898803987226
CCN(CC)Cc1nc2ccccc2[nH]1,75.71846201386043
COc1cc(/C=C/[N+](=O)[O-])c(OC)cc1Cl,44.85596639571109
CC(C)COCc1ccn(CC(F)(F)F)n1,85.12757326919129
C[C@@H]1CCO[C@@H]1C(=O)Nc1ccccc1F,76.88060078470971
NC1CCN(c2nc3c(c(=O)[nH]2)CCCC3)CC1,68.16675044476797
CC(C)(C)c1nc2c(Br)ncc(C(=O)O)c2o1,67.20354136497285
CCOC(=O)Cc1cc(O)n2nc(C)cc2n1,65.61382646179304
C=CCOC(=O)Cn1c(=O)sc2cccc(Cl)c21,71.30433128859045
COc1ccc(OC)c(-n2c(C)nnc2S)c1,69.68225725676325
CSc1nnc(-c2cccs2)n1-c1ccccc1,58.17177757356061
Clc1ccc(CNCc2ccco2)cc1Cl,73.04229181277597
O=[N+]([O-])c1ccc2c(c1)NCCN2,33.30442014276148
FC(F)n1ccc(CNCc2cccs2)n1,69.22691438018182
Cn1ccnc1[C@@H]1[C@H](C(N)=O)CCC(=O)N1C1CC1,83.23143256564482
N[C@@H]1CC(=O)N(c2ccc([N+](=O)[O-])cc2)C1=O,58.63065037951044
NC(=O)NCCNC(=O)c1nonc1N,61.959578052333725
O=C(NC1CCC(O)CC1)N1Cc2ccccc2C1,82.00691084718761
Nc1n[nH]c2nc([C@@H]3CCNC3)ccc12,56.65470739920832
O=C1C[C@H](c2ccccc2)N1c1ccccc1,77.09774551892917
OCCc1cnc(Cl)s1,63.344186040731216
Cc1nnc(SCC(=O)O)c2ccccc12,63.94515333182009
C=CCNC(=O)/C=C/c1c(F)cccc1Cl,47.47079028138055
Cc1cc(Cl)ccc1C(=O)Nc1cnccn1,71.51379846775347
O=[N+]([O-])c1ccc(-n2cncn2)c(F)c1,63.22882686594653
NC(=O)C(=S)Nc1cc(Cl)ccc1Cl,44.921169803077
Cc1cc(CNC(=O)Nc2c(C)nn(C)c2C)n[nH]1,82.11426816747343
C[C@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)[C@@H]1CCOC1,87.90169719423038
O=C1C[C@H](c2ccccc2)CO1,81.20518744350939
C[C@@H]1C[C@]2(NC(=O)N=C2O)[C@H](C)CN1C,75.60583447343431
CCCCNC(=O)ON1C(=O)c2ccccc2C1=O,65.65552276868546
Nc1ncc(CN[C@H](Cc2c[nH]cn2)C(=O)O)cn1,75.17668423986709
Cc1cc(C)c(C)c(OCC#N)c1,76.48891591207507
Cc1c(Cl)cc(F)c(NC(N)=O)c1F,70.84622919351403
O=C(O)c1ccc(Nc2ncccn2)cc1,69.00921387883267
O=C(Cc1cccs1)OCC(=O)c1ccc(Cl)cc1,69.50104346156265
Cc1cc2c(N3CC[C@H](C(=O)O)C3)nccn2n1,57.29174989051147
COc1ccccc1O[C@H](C)CNC(=O)C(C)C,74.39882798155294
NC(N)=Nc1ccncc1C(=O)O,75.4937726430113
N#Cc1c(N)nc2c(c1-c1ccccc1Cl)CCC2,63.52380332138936
CCn1cc(C(=O)CC(=O)OC)c2ccccc21,67.595569483184
N#Cc1cc(C(F)(F)F)cc2c(Br)c[nH]c12,60.563307560112
CC(C)S(=O)(=O)N(C)C(=O)c1cccc(F)c1F,75.82201592303934
CCOC(=O)CNC=C(C(=O)OCC)C(=O)OCC,67.44788428570939
COC(=O)c1ccc(N2CCCC2=O)cc1OC,70.62196258176542
CC(C)c1c(C2CC2)[nH]c2cc(O)ccc2c1=O,68.20568335338328
CO[C@@H]1CCC[C@H](NC(=O)c2cscn2)[C@@H]1O,70.75843240816057
CS(=O)(=O)NCCNC(=O)c1ccc2c(c1)CCN2,65.22353005977227
CCc1ncc(C(=O)N2C[C@H]3CC=CC[C@H]3C2)cn1,82.93197938784591
COc1ccc(C(=O)CCN(C)C)c2ccccc12,55.50040420907074
COc1ccc(C(=O)n2ncn(C)c2=S)cc1,60.42253667820769
O=C(O)c1ccc(-c2cnc3ccccc3c2)nc1,61.07944699633152
Cc1ccc([C@@H]2CC(=O)C=C(N)C2)cc1,68.28399145077363
CCOC(=O)[C@H](CC)N1CCC[C@](C)(OC)C1,85.82378976074632
CS(=O)(=O)c1ccc(F)c(CN)c1,80.01742986101061
Cn1c(-c2ccc(Cl)cc2)c[n+]2ccccc12,64.51475810370309
O=c1[nH]c2c(c3c1CCCC3)CCCC2,60.45026322371263
CCOc1ccc(OC)cc1CNC1CC1,70.54285622246675
O=C(O)COCc1nc2cccnc2n1CC1CC1,73.37366607841317
O=C(C[C@@H]1SC(=O)NC1=O)Nc1ccc(Cl)cc1,73.77834829914532
CCOC(=O)C(=O)c1ccc(N(C)C)cc1,48.63624618075084
O=C1CC[C@H](C(=O)N2CC[C@@H]3CCCC[C@@H]32)CN1,91.29940253359118
COCCc1noc(CN(C)Cc2ccsc2)n1,67.94864676701484
Cc1ccsc1-c1nsc(NS(C)(=O)=O)n1,58.42566726803386
CCn1ncc(C)c1CNCCN(C)C,83.51935426084322
O=C1C[C@H](Sc2ncccc2C(=O)O)C(=O)N1,73.54062781206783
Cc1ccc(C(=O)c2cc(Cl)cc(Cl)c2)cc1C,66.7570302920985
NC(=O)C1=C(c2ccc(F)c(F)c2)C1,48.33111285940178
COc1ccc(Nc2cc(=O)n(C)c(=O)n2C)cc1,68.04463167569328
Cc1nc(Cn2cnc(-c3ccccc3)n2)oc1C,72.52046379339914
CCc1cnc(CO)s1,67.17125051159316
C=CCOc1c(Cl)cc(OC)cc1C(=O)O,66.60757814227816
CCCn1ccc(CNCc2ccnn2CCC)n1,84.92961163507968
Cc1cccc(NC(C)(C)CC(C)(C)C)c1,72.00182690768773
c1cc2c(cc1CNC1CCCC1)OCO2,72.36545093792685
C[C@@H]1C=CC[C@@H]2C(=O)N(c3nccs3)C(=O)[C@@H]21,66.1007652686273
COc1cccc2c(=O)c(C(=O)O)c[nH]c12,63.81151756285094
CCCCCCn1ccnc1,83.21193644205376
CN1CCC(N2CCN(Cc3nccs3)CC2)CC1,68.53592888473293
CSC[C@](C)(O)CNC(=O)Cc1ccccc1F,80.56366138403907
Fc1ccc(COc2ccc(Cl)cc2)cc1,75.25423869643156
O=C(O)c1ccccc1C(=O)c1cnccn1,69.6675109440077
NCc1nccn1CCc1ccccc1,82.29154419771803
CC(=O)[C@H](C)CCC#N,77.6095221750157
O/N=C/c1ccc(N2CCCC2)o1,41.9608765505667
COC(=O)c1cccc2nc(N)sc12,63.73692112603399
C#CCNC(=O)c1cccc(Oc2ccccc2)c1,70.1585271675334
CC1(CC(=O)O)CCC1,97.91075026310357
CCOC(=O)COc1ccc(Cl)nc1,74.02222619112064
COC(=O)c1cc(Br)c(F)cc1Cl,68.86351991707397
O=C1[C@@H]2C[C@H](O)CN2C(=S)N1Cc1ccccc1,70.95071623423505
Brc1cn2c(I)cnc2cn1,54.06215443956337
Cc1cc2ccccc2n1C,70.0338047231466
Cc1cc(C)c2c(c1C)OC(C)(C)CC2,75.59582859268673
N#C/N=c1\cc(O)[nH]c(N)n1,79.2403588505653
[C-]#[N+]c1cccc(OC)c1,70.02873761997839
COc1cccc(CN2CCN(C)[C@H](CCO)C2)c1,77.62042495428733
CCOC(=O)C(=O)Cc1nc2ccccc2[nH]c1=O,56.04948132412586
CCN1[C@@H](C)CN(C(=O)c2ccn(C)n2)C[C@H]1C,75.54682326360383
NS(=O)(=O)c1ccccc1OC(F)F,76.37097081574369
COc1ccc(F)cc1-c1cc(C)c(C#N)c(C)n1,66.53227537421868
OC1CN(c2cc(C3CCC3)ncn2)C1,74.63551299827284
Clc1ccc(COc2ccccc2)c(Cl)c1,74.7142582205443
CC(=O)CCCCC(=O)c1ccc(C2OCCO2)s1,58.72594768092918
Cc1cc(C(=O)N2CCC(C)(C#N)CC2)cc(=O)[nH]1,56.752901443798535
CC/C=N/Nc1nc2ccccc2s1,52.88420603565349
CCCCCCCC(=O)c1cccs1,59.786019869447856
O=C(O)CC1c2ccccc2-c2ccccc21,68.88589643085811
Nc1ncnc2c1ncn2-c1ccc(Cl)cc1Cl,74.95690515505794
COC(=O)c1cc(Cl)ccc1C(F)(F)F,72.05029104551637
N#Cc1ccc(F)c(CN(CC(F)(F)F)C2CC2)c1,75.34437379236853
CCc1cccc(C)c1NC(=O)c1ccc(Cl)cc1,68.77456769598035
N#Cc1ccc(N)c(C(=O)C(F)(F)F)c1,58.65220326177102
Cn1nc(NCc2ccc(F)s2)cc1C(F)(F)F,59.264557714197096
Cc1cc(N)c2ncccc2c1C,46.348692402981065
CC(=O)Oc1cc([N+](=O)[O-])ccc1C,63.3454607363775
Cn1nnc(NC(=O)c2ccc3ccccc3c2)n1,59.45037410918455
Nc1cc(-c2ccc(F)cc2)nn1-c1ccccc1,67.5601477706088
CCCn1nnnc1Cn1cc(N)cn1,70.86067217343893
CC1=C(C)C(C)(C)NC(=O)S1,53.32134223255752
CCOC(=O)c1cc([N+](=O)[O-])c(Br)s1,57.28471966870559
Cc1ccc(Cl)cc1N1CCCC1=N,75.15646050962863
O=c1c(-c2ccc(F)cc2)coc2cc(O)ccc12,62.98326541922932
O=Cc1ccc2cccc(Br)c2c1,57.33914579830706
O=C(Nc1ccc(O)cc1F)c1ccco1,68.43486141229381
Nc1nnc(-c2ccc(F)c(Cl)c2)s1,55.927851522071634
CC(C)(C)OC(=O)N1CCOC[C@H](N)C1,93.02494610527792
CCCC(=O)Nc1ccc(NC(=O)CC(C)C)cc1,71.93010469230042
CCN1CCN(Cc2cccc(C)c2)CCC1=O,79.88284757913272
N#Cc1c(O)nc(S)nc1-c1ccncc1,66.48738258633625
Cc1nc2oc(C(N)=O)c(N)c2c2c1CCCC2,53.05133101459028
CCO[C@H](C)c1nc(Cn2ncccc2=O)cs1,56.869909194277376
CC1(C)C(C(=O)Nc2ccc(F)cc2F)C1(C)C,75.44161544032362
CCN(CC)C(=O)[C@]12CC[C@](C)(C(=O)O1)C2(C)C,78.09326107831109
Nc1cccc(P(=O)(O)O)c1,64.36675823719237
Nc1nc2cccc(C=O)c2o1,57.51215076959594
COc1cc(F)ccc1-c1cnn(CCO)c1,69.18982997125447
Cc1noc(C(C)C)c1C(=O)N1CCCC1,76.87510742470029
N[C@H](COC(=O)c1ccccc1)C(=O)O,75.37868206071153
CCC(=O)n1c(=O)sc2cc([N+](=O)[O-])ccc21,61.17810775557836
NCc1cc(O)c(O)c(CN)c1,73.18051486543771
CCC/C=C/[C@H](O)[C@H](N)CO,60.32056213918796
CC[C@H](C)c1cc(C(=O)NCCCC(=O)O)on1,69.59012380378607
Cc1cc(C)n(-c2cc(C(=O)O)ccc2F)n1,72.89251445307832
COC(=O)[C@H](O)[C@@H]1CC[C@H](C)C1(C)C,99.90845083975174
CNc1ncnc2c1cnn2-c1ccc(Cl)cc1,72.09279143576411
CCOC[C@H](C)OC(=O)C1=COCCC1,63.36339185690975
CCOC(=O)[C@H](C#N)[C@H](C#N)c1ccccc1,82.24607991548203
COC(=O)c1ncccc1-c1cccnc1,65.93516365440763
CN(C)C(=O)c1cncc(Cl)n1,71.79404384028552
CCOC(=O)c1c(C)[nH]c(C(=O)N(C)OC)c1C,69.57153618023615
